,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
66,2,0,6,7,[122.0447716941213],122.0447716941213,147.49402922192442,3.0
67,2,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
68,2,0,8,9,[157.3709982220219],157.3709982220219,158.1333799161532,3.0
69,2,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,3.0
70,2,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0
71,2,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
72,2,0,12,13,[142.20137342601748],142.20137342601748,158.1333799161532,3.0
73,2,0,13,14,[135.00685581032218],135.00685581032218,158.1333799161532,3.0
74,2,0,14,15,[143.56320631279337],143.56320631279337,158.1333799161532,3.0
75,2,0,15,16,[137.6825662628294],137.6825662628294,158.1333799161532,3.0
76,2,0,16,17,[152.22068911320298],152.22068911320298,158.1333799161532,3.0
77,2,0,17,18,[148.9973261341777],148.9973261341777,158.1333799161532,3.0
78,2,0,18,19,[162.45242842752012],162.45242842752012,162.45242842752012,3.0
79,2,0,19,20,[153.76270622403183],153.76270622403183,162.45242842752012,3.0
80,2,0,0,1,[143.56320631279337],143.56320631279337,143.56320631279337,4.0
81,2,0,1,2,[141.23533652070077],141.23533652070077,143.56320631279337,4.0
82,2,0,2,3,[106.22927448999997],106.22927448999997,143.56320631279337,4.0
83,2,0,3,4,[125.78672619143359],125.78672619143359,143.56320631279337,4.0
84,2,0,4,5,[113.43623595623639],113.43623595623639,143.56320631279337,4.0
85,2,0,5,6,[117.25187832749276],117.25187832749276,143.56320631279337,4.0
86,2,0,6,7,[122.0447716941213],122.0447716941213,143.56320631279337,4.0
87,2,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
88,2,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
89,2,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,4.0
90,2,0,10,11,[137.6825662628294],137.6825662628294,158.1333799161532,4.0
91,2,0,11,12,[150.35400489203658],150.35400489203658,158.1333799161532,4.0
92,2,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
93,2,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,4.0
94,2,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,4.0
95,2,0,15,16,[135.00685581032218],135.00685581032218,158.1333799161532,4.0
96,2,0,16,17,[141.99720450911195],141.99720450911195,158.1333799161532,4.0
97,2,0,17,18,[152.22068911320298],152.22068911320298,158.1333799161532,4.0
98,2,0,18,19,[162.45242842752012],162.45242842752012,162.45242842752012,4.0
99,2,0,19,20,[148.9973261341777],148.9973261341777,162.45242842752012,4.0
0,4,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
1,4,0,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,0.0
2,4,0,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,0.0
3,4,0,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,0.0
4,4,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,0.0
5,4,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,0.0
6,4,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,0.0
7,4,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,0.0
8,4,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,0.0
9,4,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,0.0
10,4,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,0.0
11,4,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,0.0
12,4,0,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,0.0
13,4,0,13,14,[121.92929330241844],121.92929330241844,158.1333799161532,0.0
14,4,0,14,15,[164.95783085754786],164.95783085754786,164.95783085754786,0.0
15,4,0,15,16,[141.99720450911195],141.99720450911195,164.95783085754786,0.0
16,4,0,16,17,[162.45242842752012],162.45242842752012,164.95783085754786,0.0
17,4,0,17,18,[152.22068911320298],152.22068911320298,164.95783085754786,0.0
18,4,0,18,19,[153.76270622403183],153.76270622403183,164.95783085754786,0.0
19,4,0,19,20,[172.9382536276803],172.9382536276803,172.9382536276803,0.0
20,4,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,1.0
21,4,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,1.0
22,4,0,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,1.0
23,4,0,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,1.0
24,4,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,1.0
25,4,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,1.0
26,4,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,1.0
27,4,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,1.0
28,4,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
29,4,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,1.0
30,4,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,1.0
31,4,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,1.0
32,4,0,12,13,[121.92929330241844],121.92929330241844,158.1333799161532,1.0
33,4,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,1.0
34,4,0,14,15,[139.34604170468722],139.34604170468722,158.1333799161532,1.0
35,4,0,15,16,[164.95783085754786],164.95783085754786,164.95783085754786,1.0
36,4,0,16,17,[141.99720450911195],141.99720450911195,164.95783085754786,1.0
37,4,0,17,18,[152.22068911320298],152.22068911320298,164.95783085754786,1.0
38,4,0,18,19,[162.45242842752012],162.45242842752012,164.95783085754786,1.0
39,4,0,19,20,[153.76270622403183],153.76270622403183,164.95783085754786,1.0
40,4,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,2.0
41,4,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,2.0
42,4,0,2,3,[125.78672619143359],125.78672619143359,141.23533652070077,2.0
43,4,0,3,4,[113.43623595623639],113.43623595623639,141.23533652070077,2.0
44,4,0,4,5,[143.1990010858288],143.1990010858288,143.1990010858288,2.0
45,4,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,2.0
46,4,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,2.0
47,4,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,2.0
48,4,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
49,4,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,2.0
50,4,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
51,4,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
52,4,0,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,2.0
53,4,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,2.0
54,4,0,14,15,[121.92929330241844],121.92929330241844,158.1333799161532,2.0
55,4,0,15,16,[142.20137342601748],142.20137342601748,158.1333799161532,2.0
56,4,0,16,17,[152.22068911320298],152.22068911320298,158.1333799161532,2.0
57,4,0,17,18,[141.99720450911195],141.99720450911195,158.1333799161532,2.0
58,4,0,18,19,[133.96956615054],133.96956615054,158.1333799161532,2.0
59,4,0,19,20,[162.45242842752012],162.45242842752012,162.45242842752012,2.0
60,4,0,0,1,[157.3709982220219],157.3709982220219,157.3709982220219,3.0
61,4,0,1,2,[141.23533652070077],141.23533652070077,157.3709982220219,3.0
62,4,0,2,3,[119.10061804970184],119.10061804970184,157.3709982220219,3.0
63,4,0,3,4,[106.22927448999997],106.22927448999997,157.3709982220219,3.0
64,4,0,4,5,[122.0447716941213],122.0447716941213,157.3709982220219,3.0
65,4,0,5,6,[117.25187832749276],117.25187832749276,157.3709982220219,3.0
66,4,0,6,7,[143.1990010858288],143.1990010858288,157.3709982220219,3.0
67,4,0,7,8,[113.43623595623639],113.43623595623639,157.3709982220219,3.0
68,4,0,8,9,[125.78672619143359],125.78672619143359,157.3709982220219,3.0
69,4,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
70,4,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0
71,4,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
72,4,0,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,3.0
73,4,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,3.0
74,4,0,14,15,[133.96956615054],133.96956615054,158.1333799161532,3.0
75,4,0,15,16,[141.99720450911195],141.99720450911195,158.1333799161532,3.0
76,4,0,16,17,[121.92929330241844],121.92929330241844,158.1333799161532,3.0
77,4,0,17,18,[164.95783085754786],164.95783085754786,164.95783085754786,3.0
78,4,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,3.0
79,4,0,19,20,[83.16394518020324],83.16394518020324,164.95783085754786,3.0
80,4,0,0,1,[143.1990010858288],143.1990010858288,143.1990010858288,4.0
81,4,0,1,2,[141.23533652070077],141.23533652070077,143.1990010858288,4.0
82,4,0,2,3,[106.22927448999997],106.22927448999997,143.1990010858288,4.0
83,4,0,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,4.0
84,4,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,4.0
85,4,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,4.0
86,4,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,4.0
87,4,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
88,4,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
89,4,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,4.0
90,4,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,4.0
91,4,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
92,4,0,12,13,[121.92929330241844],121.92929330241844,158.1333799161532,4.0
93,4,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,4.0
94,4,0,14,15,[139.34604170468722],139.34604170468722,158.1333799161532,4.0
95,4,0,15,16,[164.95783085754786],164.95783085754786,164.95783085754786,4.0
96,4,0,16,17,[141.99720450911195],141.99720450911195,164.95783085754786,4.0
97,4,0,17,18,[133.96956615054],133.96956615054,164.95783085754786,4.0
98,4,0,18,19,[135.00685581032218],135.00685581032218,164.95783085754786,4.0
99,4,0,19,20,[109.58044587207594],109.58044587207594,164.95783085754786,4.0
0,6,0,0,1,[83.16394518020324],83.16394518020324,83.16394518020324,0.0
1,6,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
2,6,0,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,0.0
3,6,0,3,4,[113.43623595623639],113.43623595623639,141.23533652070077,0.0
4,6,0,4,5,[143.1990010858288],143.1990010858288,143.1990010858288,0.0
5,6,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,0.0
6,6,0,6,7,[119.10061804970184],119.10061804970184,143.1990010858288,0.0
7,6,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,0.0
8,6,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,0.0
9,6,0,9,10,[150.35400489203658],150.35400489203658,158.1333799161532,0.0
10,6,0,10,11,[151.04621599946466],151.04621599946466,158.1333799161532,0.0
11,6,0,11,12,[139.34604170468722],139.34604170468722,158.1333799161532,0.0
12,6,0,12,13,[125.78672619143359],125.78672619143359,158.1333799161532,0.0
13,6,0,13,14,[121.92929330241844],121.92929330241844,158.1333799161532,0.0
14,6,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,0.0
15,6,0,15,16,[109.58044587207594],109.58044587207594,158.1333799161532,0.0
16,6,0,16,17,[152.22068911320298],152.22068911320298,158.1333799161532,0.0
17,6,0,17,18,[137.6825662628294],137.6825662628294,158.1333799161532,0.0
18,6,0,18,19,[141.99720450911195],141.99720450911195,158.1333799161532,0.0
19,6,0,19,20,[162.45242842752012],162.45242842752012,162.45242842752012,0.0
20,6,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,1.0
21,6,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,1.0
22,6,0,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,1.0
23,6,0,3,4,[119.10061804970184],119.10061804970184,141.23533652070077,1.0
24,6,0,4,5,[122.0447716941213],122.0447716941213,141.23533652070077,1.0
25,6,0,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,1.0
26,6,0,6,7,[113.43623595623639],113.43623595623639,141.23533652070077,1.0
27,6,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
28,6,0,8,9,[157.3709982220219],157.3709982220219,158.1333799161532,1.0
29,6,0,9,10,[125.78672619143359],125.78672619143359,158.1333799161532,1.0
30,6,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,1.0
31,6,0,11,12,[142.20137342601748],142.20137342601748,158.1333799161532,1.0
32,6,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,1.0
33,6,0,13,14,[135.00685581032218],135.00685581032218,158.1333799161532,1.0
34,6,0,14,15,[152.22068911320298],152.22068911320298,158.1333799161532,1.0
35,6,0,15,16,[143.56320631279337],143.56320631279337,158.1333799161532,1.0
36,6,0,16,17,[139.34604170468722],139.34604170468722,158.1333799161532,1.0
37,6,0,17,18,[162.45242842752012],162.45242842752012,162.45242842752012,1.0
38,6,0,18,19,[148.9973261341777],148.9973261341777,162.45242842752012,1.0
39,6,0,19,20,[133.96956615054],133.96956615054,162.45242842752012,1.0
40,6,0,0,1,[117.25187832749276],117.25187832749276,117.25187832749276,2.0
41,6,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,2.0
42,6,0,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,2.0
43,6,0,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,2.0
44,6,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,2.0
45,6,0,5,6,[106.22927448999997],106.22927448999997,143.1990010858288,2.0
46,6,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,2.0
47,6,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,2.0
48,6,0,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,2.0
49,6,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
50,6,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
51,6,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
52,6,0,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,2.0
53,6,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,2.0
54,6,0,14,15,[133.96956615054],133.96956615054,158.1333799161532,2.0
55,6,0,15,16,[121.92929330241844],121.92929330241844,158.1333799161532,2.0
56,6,0,16,17,[141.99720450911195],141.99720450911195,158.1333799161532,2.0
57,6,0,17,18,[164.95783085754786],164.95783085754786,164.95783085754786,2.0
58,6,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,2.0
59,6,0,19,20,[134.92790723134476],134.92790723134476,164.95783085754786,2.0
60,6,0,0,1,[139.77718748970685],139.77718748970685,139.77718748970685,3.0
61,6,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,3.0
62,6,0,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,3.0
63,6,0,3,4,[113.43623595623639],113.43623595623639,141.23533652070077,3.0
64,6,0,4,5,[125.78672619143359],125.78672619143359,141.23533652070077,3.0
65,6,0,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,3.0
66,6,0,6,7,[122.0447716941213],122.0447716941213,141.23533652070077,3.0
67,6,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,3.0
68,6,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
69,6,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,3.0
70,6,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0
71,6,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
72,6,0,12,13,[143.56320631279337],143.56320631279337,158.1333799161532,3.0
73,6,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,3.0
74,6,0,14,15,[164.95783085754786],164.95783085754786,164.95783085754786,3.0
75,6,0,15,16,[135.00685581032218],135.00685581032218,164.95783085754786,3.0
76,6,0,16,17,[141.99720450911195],141.99720450911195,164.95783085754786,3.0
77,6,0,17,18,[133.96956615054],133.96956615054,164.95783085754786,3.0
78,6,0,18,19,[152.22068911320298],152.22068911320298,164.95783085754786,3.0
79,6,0,19,20,[162.45242842752012],162.45242842752012,164.95783085754786,3.0
80,6,0,0,1,[83.16394518020324],83.16394518020324,83.16394518020324,4.0
81,6,0,1,2,[106.22927448999997],106.22927448999997,106.22927448999997,4.0
82,6,0,2,3,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
83,6,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,4.0
84,6,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,4.0
85,6,0,5,6,[119.10061804970184],119.10061804970184,143.1990010858288,4.0
86,6,0,6,7,[117.25187832749276],117.25187832749276,143.1990010858288,4.0
87,6,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
88,6,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
89,6,0,9,10,[150.35400489203658],150.35400489203658,158.1333799161532,4.0
90,6,0,10,11,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
91,6,0,11,12,[121.92929330241844],121.92929330241844,158.1333799161532,4.0
92,6,0,12,13,[125.78672619143359],125.78672619143359,158.1333799161532,4.0
93,6,0,13,14,[142.20137342601748],142.20137342601748,158.1333799161532,4.0
94,6,0,14,15,[139.34604170468722],139.34604170468722,158.1333799161532,4.0
95,6,0,15,16,[152.22068911320298],152.22068911320298,158.1333799161532,4.0
96,6,0,16,17,[162.45242842752012],162.45242842752012,162.45242842752012,4.0
97,6,0,17,18,[153.76270622403183],153.76270622403183,162.45242842752012,4.0
98,6,0,18,19,[109.58044587207594],109.58044587207594,162.45242842752012,4.0
99,6,0,19,20,[137.6825662628294],137.6825662628294,162.45242842752012,4.0
0,30,0,0,1,[137.6825662628294],137.6825662628294,137.6825662628294,0.0
1,30,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
2,30,0,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,0.0
3,30,0,3,4,[119.10061804970184],119.10061804970184,141.23533652070077,0.0
4,30,0,4,5,[122.0447716941213],122.0447716941213,141.23533652070077,0.0
5,30,0,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,0.0
6,30,0,6,7,[113.43623595623639],113.43623595623639,141.23533652070077,0.0
7,30,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,0.0
8,30,0,8,9,[125.78672619143359],125.78672619143359,157.3709982220219,0.0
9,30,0,9,10,[142.20137342601748],142.20137342601748,157.3709982220219,0.0
10,30,0,10,11,[150.35400489203658],150.35400489203658,157.3709982220219,0.0
11,30,0,11,12,[147.49402922192442],147.49402922192442,157.3709982220219,0.0
12,30,0,12,13,[151.04621599946466],151.04621599946466,157.3709982220219,0.0
13,30,0,13,14,[158.1333799161532],158.1333799161532,158.1333799161532,0.0
14,30,0,14,15,[139.34604170468722],139.34604170468722,158.1333799161532,0.0
15,30,0,15,16,[135.00685581032218],135.00685581032218,158.1333799161532,0.0
16,30,0,16,17,[152.22068911320298],152.22068911320298,158.1333799161532,0.0
17,30,0,17,18,[143.56320631279337],143.56320631279337,158.1333799161532,0.0
18,30,0,18,19,[133.96956615054],133.96956615054,158.1333799161532,0.0
19,30,0,19,20,[141.99720450911195],141.99720450911195,158.1333799161532,0.0
20,30,0,0,1,[122.0447716941213],122.0447716941213,122.0447716941213,1.0
21,30,0,1,2,[106.22927448999997],106.22927448999997,122.0447716941213,1.0
22,30,0,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,1.0
23,30,0,3,4,[141.23533652070077],141.23533652070077,143.1990010858288,1.0
24,30,0,4,5,[119.10061804970184],119.10061804970184,143.1990010858288,1.0
25,30,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,1.0
26,30,0,6,7,[113.43623595623639],113.43623595623639,143.1990010858288,1.0
27,30,0,7,8,[125.78672619143359],125.78672619143359,143.1990010858288,1.0
28,30,0,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,1.0
29,30,0,9,10,[150.35400489203658],150.35400489203658,157.3709982220219,1.0
30,30,0,10,11,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
31,30,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,1.0
32,30,0,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,1.0
33,30,0,13,14,[128.29589493037537],128.29589493037537,158.1333799161532,1.0
34,30,0,14,15,[137.6825662628294],137.6825662628294,158.1333799161532,1.0
35,30,0,15,16,[133.96956615054],133.96956615054,158.1333799161532,1.0
36,30,0,16,17,[141.99720450911195],141.99720450911195,158.1333799161532,1.0
37,30,0,17,18,[164.95783085754786],164.95783085754786,164.95783085754786,1.0
38,30,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,1.0
39,30,0,19,20,[121.92929330241844],121.92929330241844,164.95783085754786,1.0
40,30,0,0,1,[119.10061804970184],119.10061804970184,119.10061804970184,2.0
41,30,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,2.0
42,30,0,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,2.0
43,30,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,2.0
44,30,0,4,5,[122.0447716941213],122.0447716941213,143.1990010858288,2.0
45,30,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,2.0
46,30,0,6,7,[113.43623595623639],113.43623595623639,143.1990010858288,2.0
47,30,0,7,8,[125.78672619143359],125.78672619143359,143.1990010858288,2.0
48,30,0,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,2.0
49,30,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
50,30,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
51,30,0,11,12,[137.6825662628294],137.6825662628294,158.1333799161532,2.0
52,30,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
53,30,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,2.0
54,30,0,14,15,[133.96956615054],133.96956615054,158.1333799161532,2.0
55,30,0,15,16,[164.95783085754786],164.95783085754786,164.95783085754786,2.0
56,30,0,16,17,[120.2816580285045],120.2816580285045,164.95783085754786,2.0
57,30,0,17,18,[141.99720450911195],141.99720450911195,164.95783085754786,2.0
58,30,0,18,19,[121.92929330241844],121.92929330241844,164.95783085754786,2.0
59,30,0,19,20,[109.58044587207594],109.58044587207594,164.95783085754786,2.0
60,30,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,3.0
61,30,0,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,3.0
62,30,0,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,3.0
63,30,0,3,4,[119.10061804970184],119.10061804970184,141.23533652070077,3.0
64,30,0,4,5,[122.0447716941213],122.0447716941213,141.23533652070077,3.0
65,30,0,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,3.0
66,30,0,6,7,[113.43623595623639],113.43623595623639,141.23533652070077,3.0
67,30,0,7,8,[125.78672619143359],125.78672619143359,141.23533652070077,3.0
68,30,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
69,30,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,3.0
70,30,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0
71,30,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
72,30,0,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,3.0
73,30,0,13,14,[142.20137342601748],142.20137342601748,158.1333799161532,3.0
74,30,0,14,15,[164.95783085754786],164.95783085754786,164.95783085754786,3.0
75,30,0,15,16,[120.2816580285045],120.2816580285045,164.95783085754786,3.0
76,30,0,16,17,[133.96956615054],133.96956615054,164.95783085754786,3.0
77,30,0,17,18,[141.99720450911195],141.99720450911195,164.95783085754786,3.0
78,30,0,18,19,[121.92929330241844],121.92929330241844,164.95783085754786,3.0
79,30,0,19,20,[109.58044587207594],109.58044587207594,164.95783085754786,3.0
80,30,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
81,30,0,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,4.0
82,30,0,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,4.0
83,30,0,3,4,[113.43623595623639],113.43623595623639,141.23533652070077,4.0
84,30,0,4,5,[125.78672619143359],125.78672619143359,141.23533652070077,4.0
85,30,0,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,4.0
86,30,0,6,7,[122.0447716941213],122.0447716941213,141.23533652070077,4.0
87,30,0,7,8,[119.10061804970184],119.10061804970184,141.23533652070077,4.0
88,30,0,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
89,30,0,9,10,[150.35400489203658],150.35400489203658,157.3709982220219,4.0
90,30,0,10,11,[138.36535852769708],138.36535852769708,157.3709982220219,4.0
91,30,0,11,12,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
92,30,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
93,30,0,13,14,[139.34604170468722],139.34604170468722,158.1333799161532,4.0
94,30,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,4.0
95,30,0,15,16,[135.00685581032218],135.00685581032218,158.1333799161532,4.0
96,30,0,16,17,[133.96956615054],133.96956615054,158.1333799161532,4.0
97,30,0,17,18,[141.99720450911195],141.99720450911195,158.1333799161532,4.0
98,30,0,18,19,[152.22068911320298],152.22068911320298,158.1333799161532,4.0
99,30,0,19,20,[162.45242842752012],162.45242842752012,162.45242842752012,4.0
