,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
71,4,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
72,4,0,12,13,[125.78672619143359],125.78672619143359,158.1333799161532,3.0
73,4,0,13,14,[122.0447716941213],122.0447716941213,158.1333799161532,3.0
74,4,0,14,15,[115.70130494335822],115.70130494335822,158.1333799161532,3.0
75,4,0,15,16,[139.34604170468722],139.34604170468722,158.1333799161532,3.0
76,4,0,16,17,[141.99720450911195],141.99720450911195,158.1333799161532,3.0
77,4,0,17,18,[120.2816580285045],120.2816580285045,158.1333799161532,3.0
78,4,0,18,19,[133.96956615054],133.96956615054,158.1333799161532,3.0
79,4,0,19,20,[137.6825662628294],137.6825662628294,158.1333799161532,3.0
80,4,0,0,1,[83.16394518020324],83.16394518020324,83.16394518020324,4.0
81,4,0,1,2,[106.22927448999997],106.22927448999997,106.22927448999997,4.0
82,4,0,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,4.0
83,4,0,3,4,[113.43623595623639],113.43623595623639,143.1990010858288,4.0
84,4,0,4,5,[147.0022769034152],147.0022769034152,147.0022769034152,4.0
85,4,0,5,6,[117.25187832749276],117.25187832749276,147.0022769034152,4.0
86,4,0,6,7,[141.23533652070077],141.23533652070077,147.0022769034152,4.0
87,4,0,7,8,[119.10061804970184],119.10061804970184,147.0022769034152,4.0
88,4,0,8,9,[148.72605678839184],148.72605678839184,148.72605678839184,4.0
89,4,0,9,10,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
90,4,0,10,11,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
91,4,0,11,12,[135.00685581032218],135.00685581032218,158.1333799161532,4.0
92,4,0,12,13,[142.20137342601748],142.20137342601748,158.1333799161532,4.0
93,4,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,4.0
94,4,0,14,15,[142.7204626430639],142.7204626430639,158.1333799161532,4.0
95,4,0,15,16,[143.56320631279337],143.56320631279337,158.1333799161532,4.0
96,4,0,16,17,[152.22068911320298],152.22068911320298,158.1333799161532,4.0
97,4,0,17,18,[147.49402922192442],147.49402922192442,158.1333799161532,4.0
98,4,0,18,19,[143.75696615970708],143.75696615970708,158.1333799161532,4.0
99,4,0,19,20,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
0,6,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,0.0
1,6,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
2,6,0,2,3,[113.43623595623639],113.43623595623639,141.23533652070077,0.0
3,6,0,3,4,[117.25187832749276],117.25187832749276,141.23533652070077,0.0
4,6,0,4,5,[122.0447716941213],122.0447716941213,141.23533652070077,0.0
5,6,0,5,6,[142.20137342601748],142.20137342601748,142.20137342601748,0.0
6,6,0,6,7,[157.3709982220219],157.3709982220219,157.3709982220219,0.0
7,6,0,7,8,[125.78672619143359],125.78672619143359,157.3709982220219,0.0
8,6,0,8,9,[121.92929330241844],121.92929330241844,157.3709982220219,0.0
9,6,0,9,10,[147.49402922192442],147.49402922192442,157.3709982220219,0.0
10,6,0,10,11,[145.51819311471445],145.51819311471445,157.3709982220219,0.0
11,6,0,11,12,[138.36535852769708],138.36535852769708,157.3709982220219,0.0
12,6,0,12,13,[145.3396217994108],145.3396217994108,157.3709982220219,0.0
13,6,0,13,14,[141.5965383612692],141.5965383612692,157.3709982220219,0.0
14,6,0,14,15,[143.1990010858288],143.1990010858288,157.3709982220219,0.0
15,6,0,15,16,[138.6573753120435],138.6573753120435,157.3709982220219,0.0
16,6,0,16,17,[143.75696615970708],143.75696615970708,157.3709982220219,0.0
17,6,0,17,18,[147.0022769034152],147.0022769034152,157.3709982220219,0.0
18,6,0,18,19,[142.7204626430639],142.7204626430639,157.3709982220219,0.0
19,6,0,19,20,[148.72605678839184],148.72605678839184,157.3709982220219,0.0
20,6,0,0,1,[127.64440554317409],127.64440554317409,127.64440554317409,1.0
21,6,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,1.0
22,6,0,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,1.0
23,6,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,1.0
24,6,0,4,5,[117.25187832749276],117.25187832749276,143.1990010858288,1.0
25,6,0,5,6,[157.3709982220219],157.3709982220219,157.3709982220219,1.0
26,6,0,6,7,[147.49402922192442],147.49402922192442,157.3709982220219,1.0
27,6,0,7,8,[122.0447716941213],122.0447716941213,157.3709982220219,1.0
28,6,0,8,9,[113.43623595623639],113.43623595623639,157.3709982220219,1.0
29,6,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
30,6,0,10,11,[143.56320631279337],143.56320631279337,158.1333799161532,1.0
31,6,0,11,12,[142.20137342601748],142.20137342601748,158.1333799161532,1.0
32,6,0,12,13,[142.7204626430639],142.7204626430639,158.1333799161532,1.0
33,6,0,13,14,[143.75696615970708],143.75696615970708,158.1333799161532,1.0
34,6,0,14,15,[138.36535852769708],138.36535852769708,158.1333799161532,1.0
35,6,0,15,16,[142.37274889861231],142.37274889861231,158.1333799161532,1.0
36,6,0,16,17,[145.51819311471445],145.51819311471445,158.1333799161532,1.0
37,6,0,17,18,[152.22068911320298],152.22068911320298,158.1333799161532,1.0
38,6,0,18,19,[145.3396217994108],145.3396217994108,158.1333799161532,1.0
39,6,0,19,20,[149.57831360708985],149.57831360708985,158.1333799161532,1.0
40,6,0,0,1,[139.77718748970685],139.77718748970685,139.77718748970685,2.0
41,6,0,1,2,[123.8089980191226],123.8089980191226,139.77718748970685,2.0
42,6,0,2,3,[125.55785596126495],125.55785596126495,139.77718748970685,2.0
43,6,0,3,4,[119.10061804970184],119.10061804970184,139.77718748970685,2.0
44,6,0,4,5,[141.23533652070077],141.23533652070077,141.23533652070077,2.0
45,6,0,5,6,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
46,6,0,6,7,[157.3709982220219],157.3709982220219,158.1333799161532,2.0
47,6,0,7,8,[117.25187832749276],117.25187832749276,158.1333799161532,2.0
48,6,0,8,9,[113.43623595623639],113.43623595623639,158.1333799161532,2.0
49,6,0,9,10,[121.92929330241844],121.92929330241844,158.1333799161532,2.0
50,6,0,10,11,[125.78672619143359],125.78672619143359,158.1333799161532,2.0
51,6,0,11,12,[106.22927448999997],106.22927448999997,158.1333799161532,2.0
52,6,0,12,13,[122.0447716941213],122.0447716941213,158.1333799161532,2.0
53,6,0,13,14,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
54,6,0,14,15,[141.99720450911195],141.99720450911195,158.1333799161532,2.0
55,6,0,15,16,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
56,6,0,16,17,[139.34604170468722],139.34604170468722,158.1333799161532,2.0
57,6,0,17,18,[142.20137342601748],142.20137342601748,158.1333799161532,2.0
58,6,0,18,19,[127.23817967487085],127.23817967487085,158.1333799161532,2.0
59,6,0,19,20,[164.95783085754786],164.95783085754786,164.95783085754786,2.0
60,6,0,0,1,[150.35400489203658],150.35400489203658,150.35400489203658,3.0
61,6,0,1,2,[113.43623595623639],113.43623595623639,150.35400489203658,3.0
62,6,0,2,3,[83.16394518020324],83.16394518020324,150.35400489203658,3.0
63,6,0,3,4,[143.1990010858288],143.1990010858288,150.35400489203658,3.0
64,6,0,4,5,[157.3709982220219],157.3709982220219,157.3709982220219,3.0
65,6,0,5,6,[106.22927448999997],106.22927448999997,157.3709982220219,3.0
66,6,0,6,7,[119.10061804970184],119.10061804970184,157.3709982220219,3.0
67,6,0,7,8,[141.23533652070077],141.23533652070077,157.3709982220219,3.0
68,6,0,8,9,[138.36535852769708],138.36535852769708,157.3709982220219,3.0
69,6,0,9,10,[117.25187832749276],117.25187832749276,157.3709982220219,3.0
70,6,0,10,11,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
71,6,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
72,6,0,12,13,[142.20137342601748],142.20137342601748,158.1333799161532,3.0
73,6,0,13,14,[142.7204626430639],142.7204626430639,158.1333799161532,3.0
74,6,0,14,15,[143.75696615970708],143.75696615970708,158.1333799161532,3.0
75,6,0,15,16,[152.22068911320298],152.22068911320298,158.1333799161532,3.0
76,6,0,16,17,[135.00685581032218],135.00685581032218,158.1333799161532,3.0
77,6,0,17,18,[143.56320631279337],143.56320631279337,158.1333799161532,3.0
78,6,0,18,19,[162.45242842752012],162.45242842752012,162.45242842752012,3.0
79,6,0,19,20,[148.9973261341777],148.9973261341777,162.45242842752012,3.0
80,6,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,4.0
81,6,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
82,6,0,2,3,[125.78672619143359],125.78672619143359,141.23533652070077,4.0
83,6,0,3,4,[113.43623595623639],113.43623595623639,141.23533652070077,4.0
84,6,0,4,5,[142.20137342601748],142.20137342601748,142.20137342601748,4.0
85,6,0,5,6,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
86,6,0,6,7,[122.0447716941213],122.0447716941213,157.3709982220219,4.0
87,6,0,7,8,[117.25187832749276],117.25187832749276,157.3709982220219,4.0
88,6,0,8,9,[121.92929330241844],121.92929330241844,157.3709982220219,4.0
89,6,0,9,10,[147.49402922192442],147.49402922192442,157.3709982220219,4.0
90,6,0,10,11,[145.51819311471445],145.51819311471445,157.3709982220219,4.0
91,6,0,11,12,[138.36535852769708],138.36535852769708,157.3709982220219,4.0
92,6,0,12,13,[145.3396217994108],145.3396217994108,157.3709982220219,4.0
93,6,0,13,14,[141.5965383612692],141.5965383612692,157.3709982220219,4.0
94,6,0,14,15,[138.6573753120435],138.6573753120435,157.3709982220219,4.0
95,6,0,15,16,[147.0022769034152],147.0022769034152,157.3709982220219,4.0
96,6,0,16,17,[143.1990010858288],143.1990010858288,157.3709982220219,4.0
97,6,0,17,18,[148.72605678839184],148.72605678839184,157.3709982220219,4.0
98,6,0,18,19,[143.75696615970708],143.75696615970708,157.3709982220219,4.0
99,6,0,19,20,[142.7204626430639],142.7204626430639,157.3709982220219,4.0
0,30,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
1,30,0,1,2,[83.16394518020324],83.16394518020324,141.23533652070077,0.0
2,30,0,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,0.0
3,30,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,0.0
4,30,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,0.0
5,30,0,5,6,[148.72605678839184],148.72605678839184,148.72605678839184,0.0
6,30,0,6,7,[157.3709982220219],157.3709982220219,157.3709982220219,0.0
7,30,0,7,8,[147.49402922192442],147.49402922192442,157.3709982220219,0.0
8,30,0,8,9,[138.36535852769708],138.36535852769708,157.3709982220219,0.0
9,30,0,9,10,[117.25187832749276],117.25187832749276,157.3709982220219,0.0
10,30,0,10,11,[145.3396217994108],145.3396217994108,157.3709982220219,0.0
11,30,0,11,12,[119.10061804970184],119.10061804970184,157.3709982220219,0.0
12,30,0,12,13,[145.51819311471445],145.51819311471445,157.3709982220219,0.0
13,30,0,13,14,[147.0022769034152],147.0022769034152,157.3709982220219,0.0
14,30,0,14,15,[121.70683253959652],121.70683253959652,157.3709982220219,0.0
15,30,0,15,16,[158.1333799161532],158.1333799161532,158.1333799161532,0.0
16,30,0,16,17,[142.20137342601748],142.20137342601748,158.1333799161532,0.0
17,30,0,17,18,[143.75696615970708],143.75696615970708,158.1333799161532,0.0
18,30,0,18,19,[142.7204626430639],142.7204626430639,158.1333799161532,0.0
19,30,0,19,20,[142.37274889861231],142.37274889861231,158.1333799161532,0.0
20,30,0,0,1,[117.25187832749276],117.25187832749276,117.25187832749276,1.0
21,30,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,1.0
22,30,0,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,1.0
23,30,0,3,4,[106.22927448999997],106.22927448999997,141.23533652070077,1.0
24,30,0,4,5,[119.10061804970184],119.10061804970184,141.23533652070077,1.0
25,30,0,5,6,[122.0447716941213],122.0447716941213,141.23533652070077,1.0
26,30,0,6,7,[141.99720450911195],141.99720450911195,141.99720450911195,1.0
27,30,0,7,8,[113.43623595623639],113.43623595623639,141.99720450911195,1.0
28,30,0,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,1.0
29,30,0,9,10,[125.55785596126495],125.55785596126495,157.3709982220219,1.0
30,30,0,10,11,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
31,30,0,11,12,[125.78672619143359],125.78672619143359,158.1333799161532,1.0
32,30,0,12,13,[150.35400489203658],150.35400489203658,158.1333799161532,1.0
33,30,0,13,14,[151.04621599946466],151.04621599946466,158.1333799161532,1.0
34,30,0,14,15,[139.34604170468722],139.34604170468722,158.1333799161532,1.0
35,30,0,15,16,[122.3984434787847],122.3984434787847,158.1333799161532,1.0
36,30,0,16,17,[115.70130494335822],115.70130494335822,158.1333799161532,1.0
37,30,0,17,18,[142.20137342601748],142.20137342601748,158.1333799161532,1.0
38,30,0,18,19,[121.92929330241844],121.92929330241844,158.1333799161532,1.0
39,30,0,19,20,[133.96956615054],133.96956615054,158.1333799161532,1.0
40,30,0,0,1,[113.43623595623639],113.43623595623639,113.43623595623639,2.0
41,30,0,1,2,[106.22927448999997],106.22927448999997,113.43623595623639,2.0
42,30,0,2,3,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
43,30,0,3,4,[125.78672619143359],125.78672619143359,158.1333799161532,2.0
44,30,0,4,5,[141.23533652070077],141.23533652070077,158.1333799161532,2.0
45,30,0,5,6,[147.49402922192442],147.49402922192442,158.1333799161532,2.0
46,30,0,6,7,[122.0447716941213],122.0447716941213,158.1333799161532,2.0
47,30,0,7,8,[117.25187832749276],117.25187832749276,158.1333799161532,2.0
48,30,0,8,9,[119.10061804970184],119.10061804970184,158.1333799161532,2.0
49,30,0,9,10,[142.20137342601748],142.20137342601748,158.1333799161532,2.0
50,30,0,10,11,[157.3709982220219],157.3709982220219,158.1333799161532,2.0
51,30,0,11,12,[139.77718748970685],139.77718748970685,158.1333799161532,2.0
52,30,0,12,13,[120.2816580285045],120.2816580285045,158.1333799161532,2.0
53,30,0,13,14,[115.70130494335822],115.70130494335822,158.1333799161532,2.0
54,30,0,14,15,[124.28508028761419],124.28508028761419,158.1333799161532,2.0
55,30,0,15,16,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
56,30,0,16,17,[128.29589493037537],128.29589493037537,158.1333799161532,2.0
57,30,0,17,18,[121.70683253959652],121.70683253959652,158.1333799161532,2.0
58,30,0,18,19,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
59,30,0,19,20,[142.7204626430639],142.7204626430639,158.1333799161532,2.0
60,30,0,0,1,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
61,30,0,1,2,[119.10061804970184],119.10061804970184,158.1333799161532,3.0
62,30,0,2,3,[141.23533652070077],141.23533652070077,158.1333799161532,3.0
63,30,0,3,4,[106.22927448999997],106.22927448999997,158.1333799161532,3.0
64,30,0,4,5,[139.77718748970685],139.77718748970685,158.1333799161532,3.0
65,30,0,5,6,[125.78672619143359],125.78672619143359,158.1333799161532,3.0
66,30,0,6,7,[113.43623595623639],113.43623595623639,158.1333799161532,3.0
67,30,0,7,8,[122.0447716941213],122.0447716941213,158.1333799161532,3.0
68,30,0,8,9,[142.20137342601748],142.20137342601748,158.1333799161532,3.0
69,30,0,9,10,[117.25187832749276],117.25187832749276,158.1333799161532,3.0
70,30,0,10,11,[147.49402922192442],147.49402922192442,158.1333799161532,3.0
71,30,0,11,12,[124.28508028761419],124.28508028761419,158.1333799161532,3.0
72,30,0,12,13,[157.3709982220219],157.3709982220219,158.1333799161532,3.0
73,30,0,13,14,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
74,30,0,14,15,[150.35400489203658],150.35400489203658,158.1333799161532,3.0
75,30,0,15,16,[139.34604170468722],139.34604170468722,158.1333799161532,3.0
76,30,0,16,17,[120.2816580285045],120.2816580285045,158.1333799161532,3.0
77,30,0,17,18,[115.70130494335822],115.70130494335822,158.1333799161532,3.0
78,30,0,18,19,[121.70683253959652],121.70683253959652,158.1333799161532,3.0
79,30,0,19,20,[128.29589493037537],128.29589493037537,158.1333799161532,3.0
80,30,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
81,30,0,1,2,[125.78672619143359],125.78672619143359,141.23533652070077,4.0
82,30,0,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,4.0
83,30,0,3,4,[106.22927448999997],106.22927448999997,143.1990010858288,4.0
84,30,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,4.0
85,30,0,5,6,[139.77718748970685],139.77718748970685,143.1990010858288,4.0
86,30,0,6,7,[148.72605678839184],148.72605678839184,148.72605678839184,4.0
87,30,0,7,8,[121.70683253959652],121.70683253959652,148.72605678839184,4.0
88,30,0,8,9,[117.25187832749276],117.25187832749276,148.72605678839184,4.0
89,30,0,9,10,[122.0447716941213],122.0447716941213,148.72605678839184,4.0
90,30,0,10,11,[142.20137342601748],142.20137342601748,148.72605678839184,4.0
91,30,0,11,12,[138.36535852769708],138.36535852769708,148.72605678839184,4.0
92,30,0,12,13,[142.7204626430639],142.7204626430639,148.72605678839184,4.0
93,30,0,13,14,[143.75696615970708],143.75696615970708,148.72605678839184,4.0
94,30,0,14,15,[148.38798148885505],148.38798148885505,148.72605678839184,4.0
95,30,0,15,16,[142.37274889861231],142.37274889861231,148.72605678839184,4.0
96,30,0,16,17,[147.0022769034152],147.0022769034152,148.72605678839184,4.0
97,30,0,17,18,[141.5965383612692],141.5965383612692,148.72605678839184,4.0
98,30,0,18,19,[149.57831360708985],149.57831360708985,149.57831360708985,4.0
99,30,0,19,20,[140.94417997843442],140.94417997843442,149.57831360708985,4.0
